R03-01-E Q0 32 1 0.807768881 CAPTAIN
R03-01-E Q0 31 2 0.736928046 CAPTAIN
R03-01-E Q0 30 3 0.637813747 CAPTAIN
R03-01-E Q0 192 4 0.071252815 CAPTAIN
R03-01-E Q0 703 5 0.056458324 CAPTAIN
R03-01-E Q0 162 6 0.049175404 CAPTAIN
R03-01-E Q0 189 7 0.032890130 CAPTAIN
R03-01-E Q0 478 8 0.022165967 CAPTAIN
R03-01-E Q0 196 9 0.019936169 CAPTAIN
R03-01-E Q0 120 10 0.016557002 CAPTAIN
R03-01-E Q0 479 11 0.013087933 CAPTAIN
R03-01-E Q0 179 12 0.012047308 CAPTAIN
R03-01-E Q0 195 13 0.006930494 CAPTAIN
R03-01-E Q0 190 14 0.006929310 CAPTAIN
R03-01-E Q0 25 15 0.006927889 CAPTAIN
R03-01-E Q0 240 16 0.005793263 CAPTAIN
R03-01-E Q0 20 17 0.005728530 CAPTAIN
R03-01-E Q0 191 18 0.005573648 CAPTAIN
R03-01-E Q0 121-2 19 0.005109897 CAPTAIN
R03-01-E Q0 29 20 0.005106326 CAPTAIN
R03-01-E Q0 193 21 0.005056703 CAPTAIN
R03-01-E Q0 95 22 0.004084427 CAPTAIN
R03-01-E Q0 711 23 0.003373857 CAPTAIN
R03-01-E Q0 662 24 0.003286424 CAPTAIN
R03-01-E Q0 482 25 0.003249140 CAPTAIN
R03-01-E Q0 713 26 0.003199632 CAPTAIN
R03-01-E Q0 487 27 0.002966129 CAPTAIN
R03-01-E Q0 462 28 0.002806350 CAPTAIN
R03-01-E Q0 246 29 0.002755383 CAPTAIN
R03-01-E Q0 424-8 30 0.002280676 CAPTAIN
R03-01-E Q0 498 31 0.002186115 CAPTAIN
R03-01-E Q0 707 32 0.002026624 CAPTAIN
R03-01-E Q0 710 33 0.001993664 CAPTAIN
R03-01-E Q0 663 34 0.001781416 CAPTAIN
R03-01-E Q0 423-7 35 0.001762379 CAPTAIN
R03-01-E Q0 504 36 0.001710459 CAPTAIN
R03-01-E Q0 501 37 0.001686226 CAPTAIN
